GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Percent,Margin of Error
0400000US12,12,Florida,9700000US1201470,1201470,"Florida - SCHOOL DISTRICT, UNIFIED - Osceola County School District",Osceola County School District,85.1,2.5
0400000US12,12,Florida,9700000US1201500,1201500,"Florida - SCHOOL DISTRICT, UNIFIED - Palm Beach County School District",Palm Beach County School District,85.0,0.8
0400000US12,12,Florida,9700000US1201530,1201530,"Florida - SCHOOL DISTRICT, UNIFIED - Pasco County School District",Pasco County School District,83.6,1.3
0400000US12,12,Florida,9700000US1201560,1201560,"Florida - SCHOOL DISTRICT, UNIFIED - Pinellas County School District",Pinellas County School District,82.5,1.0
0400000US12,12,Florida,9700000US1201590,1201590,"Florida - SCHOOL DISTRICT, UNIFIED - Polk County School District",Polk County School District,64.8,1.8
0400000US12,12,Florida,9700000US1201620,1201620,"Florida - SCHOOL DISTRICT, UNIFIED - Putnam County School District",Putnam County School District,70.6,4.6
0400000US12,12,Florida,9700000US1201650,1201650,"Florida - SCHOOL DISTRICT, UNIFIED - Santa Rosa County School District",Santa Rosa County School District,88.9,2.8
0400000US12,12,Florida,9700000US1201680,1201680,"Florida - SCHOOL DISTRICT, UNIFIED - Sarasota County School District",Sarasota County School District,84.3,1.6
0400000US12,12,Florida,9700000US1201710,1201710,"Florida - SCHOOL DISTRICT, UNIFIED - Seminole County School District",Seminole County School District,90.8,1.2
0400000US12,12,Florida,9700000US1201740,1201740,"Florida - SCHOOL DISTRICT, UNIFIED - St. Johns County School District",St. Johns County School District,84.6,2.9
0400000US12,12,Florida,9700000US1201770,1201770,"Florida - SCHOOL DISTRICT, UNIFIED - St. Lucie County School District",St. Lucie County School District,86.2,2.6
0400000US12,12,Florida,9700000US1201800,1201800,"Florida - SCHOOL DISTRICT, UNIFIED - Sumter County School District",Sumter County School District,84.7,3.3
0400000US12,12,Florida,9700000US1201920,1201920,"Florida - SCHOOL DISTRICT, UNIFIED - Volusia County School District",Volusia County School District,78.9,1.7
0400000US12,12,Florida,9700000US1201980,1201980,"Florida - SCHOOL DISTRICT, UNIFIED - Walton County School District",Walton County School District,85.3,3.7
0400000US13,13,Georgia,0400000US13,13,Georgia,Georgia,82.7,0.4
0400000US13,13,Georgia,9700000US1300001,1300001,"Georgia - SCHOOL DISTRICT, UNIFIED - Troup County School District",Troup County School District,67.7,4.9
0400000US13,13,Georgia,9700000US1300120,1300120,"Georgia - SCHOOL DISTRICT, UNIFIED - Atlanta City School District",Atlanta City School District,85.0,1.5
0400000US13,13,Georgia,9700000US1300290,1300290,"Georgia - SCHOOL DISTRICT, UNIFIED - Barrow County School District",Barrow County School District,84.1,3.6
0400000US13,13,Georgia,9700000US1300330,1300330,"Georgia - SCHOOL DISTRICT, UNIFIED - Bartow County School District",Bartow County School District,83.1,4.4
0400000US13,13,Georgia,9700000US1300420,1300420,"Georgia - SCHOOL DISTRICT, UNIFIED - Bibb County School District",Bibb County School District,76.2,3.1
0400000US13,13,Georgia,9700000US1300630,1300630,"Georgia - SCHOOL DISTRICT, UNIFIED - Bulloch County School District",Bulloch County School District,81.9,4.3
0400000US13,13,Georgia,9700000US1300840,1300840,"Georgia - SCHOOL DISTRICT, UNIFIED - Carroll County School District",Carroll County School District,81.6,4.6
0400000US13,13,Georgia,9700000US1300930,1300930,"Georgia - SCHOOL DISTRICT, UNIFIED - Catoosa County School District",Catoosa County School District,82.4,4.5
0400000US13,13,Georgia,9700000US1301020,1301020,"Georgia - SCHOOL DISTRICT, UNIFIED - Chatham County School District",Chatham County School District,86.6,1.7
0400000US13,13,Georgia,9700000US1301110,1301110,"Georgia - SCHOOL DISTRICT, UNIFIED - Cherokee County School District",Cherokee County School District,92.1,1.6
0400000US13,13,Georgia,9700000US1301170,1301170,"Georgia - SCHOOL DISTRICT, UNIFIED - Clarke County School District",Clarke County School District,88.2,2.4
0400000US13,13,Georgia,9700000US1301230,1301230,"Georgia - SCHOOL DISTRICT, UNIFIED - Clayton County School District",Clayton County School District,80.1,2.3
0400000US13,13,Georgia,9700000US1301290,1301290,"Georgia - SCHOOL DISTRICT, UNIFIED - Cobb County School District",Cobb County School District,92.6,1.0
0400000US13,13,Georgia,9700000US1301410,1301410,"Georgia - SCHOOL DISTRICT, UNIFIED - Columbia County School District",Columbia County School District,86.6,2.9
0400000US13,13,Georgia,9700000US1301500,1301500,"Georgia - SCHOOL DISTRICT, UNIFIED - Coweta County School District",Coweta County School District,86.5,3.0
0400000US13,13,Georgia,9700000US1301740,1301740,"Georgia - SCHOOL DISTRICT, UNIFIED - DeKalb County School District",DeKalb County School District,88.5,1.1
0400000US13,13,Georgia,9700000US1301830,1301830,"Georgia - SCHOOL DISTRICT, UNIFIED - Dougherty School District",Dougherty School District,75.3,3.7
0400000US13,13,Georgia,9700000US1301860,1301860,"Georgia - SCHOOL DISTRICT, UNIFIED - Douglas County School District",Douglas County School District,81.3,3.7
0400000US13,13,Georgia,9700000US1302130,1302130,"Georgia - SCHOOL DISTRICT, UNIFIED - Fayette County School District",Fayette County School District,91.3,2.4
0400000US13,13,Georgia,9700000US1302220,1302220,"Georgia - SCHOOL DISTRICT, UNIFIED - Forsyth County School District",Forsyth County School District,94.6,1.5
0400000US13,13,Georgia,9700000US1302280,1302280,"Georgia - SCHOOL DISTRICT, UNIFIED - Fulton County School District",Fulton County School District,90.5,1.5
0400000US13,13,Georgia,9700000US1302400,1302400,"Georgia - SCHOOL DISTRICT, UNIFIED - Glynn County School District",Glynn County School District,80.8,4.0
0400000US13,13,Georgia,9700000US1302520,1302520,"Georgia - SCHOOL DISTRICT, UNIFIED - Spalding County School District",Spalding County School District,67.6,6.0
0400000US13,13,Georgia,9700000US1302550,1302550,"Georgia - SCHOOL DISTRICT, UNIFIED - Gwinnett County School District",Gwinnett County School District,89.9,1.3
0400000US13,13,Georgia,9700000US1302610,1302610,"Georgia - SCHOOL DISTRICT, UNIFIED - Hall County School District",Hall County School District,88.0,2.2
0400000US13,13,Georgia,9700000US1302820,1302820,"Georgia - SCHOOL DISTRICT, UNIFIED - Henry County School District",Henry County School District,90.8,2.1
0400000US13,13,Georgia,9700000US1302880,1302880,"Georgia - SCHOOL DISTRICT, UNIFIED - Houston County School District",Houston County School District,86.6,2.4
0400000US13,13,Georgia,9700000US1303870,1303870,"Georgia - SCHOOL DISTRICT, UNIFIED - Muscogee County School District",Muscogee County School District,76.5,2.6
0400000US13,13,Georgia,9700000US1303930,1303930,"Georgia - SCHOOL DISTRICT, UNIFIED - Newton County School District",Newton County School District,83.7,3.5
0400000US13,13,Georgia,9700000US1304020,1304020,"Georgia - SCHOOL DISTRICT, UNIFIED - Paulding County School District",Paulding County School District,82.5,3.1
0400000US13,13,Georgia,9700000US1304380,1304380,"Georgia - SCHOOL DISTRICT, UNIFIED - Richmond County School District",Richmond County School District,78.5,2.6
0400000US13,13,Georgia,9700000US1304410,1304410,"Georgia - SCHOOL DISTRICT, UNIFIED - Rockdale County School District",Rockdale County School District,84.2,4.4
0400000US13,13,Georgia,9700000US1305370,1305370,"Georgia - SCHOOL DISTRICT, UNIFIED - Walker County School District",Walker County School District,82.4,4.2
0400000US13,13,Georgia,9700000US1305390,1305390,"Georgia - SCHOOL DISTRICT, UNIFIED - Walton County School District",Walton County School District,77.2,4.0
0400000US13,13,Georgia,9700000US1305700,1305700,"Georgia - SCHOOL DISTRICT, UNIFIED - Whitfield County School District",Whitfield County School District,80.4,3.8
0400000US15,15,Hawaii,0400000US15,15,Hawaii,Hawaii,84.5,0.8
0400000US15,15,Hawaii,9700000US1500030,1500030,"Hawaii - SCHOOL DISTRICT, UNIFIED - Hawaii Department of Education",Hawaii Department of Education,84.5,0.8
0400000US16,16,Idaho,0400000US16,16,Idaho,Idaho,82.5,0.9
0400000US16,16,Idaho,9700000US1600360,1600360,"Idaho - SCHOOL DISTRICT, UNIFIED - Boise City Independent School District 1",Boise City Independent School District 1,79.0,2.4
0400000US16,16,Idaho,9700000US1600780,1600780,"Idaho - SCHOOL DISTRICT, UNIFIED - Coeur d'Alene School District 271",Coeur d'Alene School District 271,86.0,3.8
0400000US16,16,Idaho,9700000US1602100,1602100,"Idaho - SCHOOL DISTRICT, UNIFIED - Meridian Joint School District 2",Meridian Joint School District 2,85.6,3.1
0400000US16,16,Idaho,9700000US1602340,1602340,"Idaho - SCHOOL DISTRICT, UNIFIED - Nampa School District 131",Nampa School District 131,77.4,4.7
0400000US16,16,Idaho,9700000US1602640,1602640,"Idaho - SCHOOL DISTRICT, UNIFIED - Pocatello School District 25",Pocatello School District 25,83.3,3.2
0400000US17,17,Illinois,0400000US17,17,Illinois,Illinois,83.6,0.2
0400000US17,17,Illinois,9500000US1710200,1710200,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Cicero School District 99",Cicero School District 99,72.2,4.6
0400000US17,17,Illinois,9500000US1711350,1711350,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Crystal Lake Community Consolidated School District 47",Crystal Lake Community Consolidated School District 47,94.8,2.2
0400000US17,17,Illinois,9500000US1713770,1713770,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Community Consolidated School District 59",Community Consolidated School District 59,81.3,4.8
0400000US17,17,Illinois,9500000US1714460,1714460,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Evanston Community Consolidated School District 65",Evanston Community Consolidated School District 65,89.0,3.3
0400000US17,17,Illinois,9500000US1720580,1720580,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Joliet Public School District 86",Joliet Public School District 86,77.8,3.5
0400000US17,17,Illinois,9500000US1730420,1730420,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Palatine Community Consolidated School District 15",Palatine Community Consolidated School District 15,87.3,2.4
0400000US17,17,Illinois,9500000US1734740,1734740,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Schaumburg Community Consolidated School District 54",Schaumburg Community Consolidated School District 54,92.8,1.8
0400000US17,17,Illinois,9500000US1742210,1742210,"Illinois - SCHOOL DISTRICT, ELEMENTARY - Wheeling Community Consolidated School District 21",Wheeling Community Consolidated School District 21,82.7,4.7
0400000US17,17,Illinois,9600000US1704170,1704170,"Illinois - SCHOOL DISTRICT, SECONDARY - Township High School District 214",Township High School District 214,85.7,2.0
0400000US17,17,Illinois,9600000US1705640,1705640,"Illinois - SCHOOL DISTRICT, SECONDARY - Belleville Township High School District 201",Belleville Township High School District 201,82.5,3.4
0400000US17,17,Illinois,9600000US1706540,1706540,"Illinois - SCHOOL DISTRICT, SECONDARY - Community High School District 218",Community High School District 218,72.4,3.6
0400000US17,17,Illinois,9600000US1707050,1707050,"Illinois - SCHOOL DISTRICT, SECONDARY - Bremen Community High School District 228",Bremen Community High School District 228,81.7,3.8
0400000US17,17,Illinois,9600000US1708400,1708400,"Illinois - SCHOOL DISTRICT, SECONDARY - Consolidated High School District 230",Consolidated High School District 230,85.4,2.6
0400000US17,17,Illinois,9600000US1711370,1711370,"Illinois - SCHOOL DISTRICT, SECONDARY - Community High School District 155",Community High School District 155,95.1,1.7
0400000US17,17,Illinois,9600000US1712570,1712570,"Illinois - SCHOOL DISTRICT, SECONDARY - Community High School District 99",Community High School District 99,91.8,2.0
0400000US17,17,Illinois,9600000US1713940,1713940,"Illinois - SCHOOL DISTRICT, SECONDARY - DuPage High School District 88",DuPage High School District 88,86.3,2.7
0400000US17,17,Illinois,9600000US1714490,1714490,"Illinois - SCHOOL DISTRICT, SECONDARY - Evanston Township High School District 202",Evanston Township High School District 202,89.0,3.3
0400000US17,17,Illinois,9600000US1716830,1716830,"Illinois - SCHOOL DISTRICT, SECONDARY - Glenbard Township High School District 87",Glenbard Township High School District 87,92.1,1.4
0400000US17,17,Illinois,9600000US1719320,1719320,"Illinois - SCHOOL DISTRICT, SECONDARY - Hinsdale Township High School District 86",Hinsdale Township High School District 86,91.6,2.7
0400000US17,17,Illinois,9600000US1720610,1720610,"Illinois - SCHOOL DISTRICT, SECONDARY - Joliet Township High School District 204",Joliet Township High School District 204,82.1,2.3
0400000US17,17,Illinois,9600000US1723070,1723070,"Illinois - SCHOOL DISTRICT, SECONDARY - Lincoln Way Community High School District 210",Lincoln Way Community High School District 210,93.6,1.9
0400000US17,17,Illinois,9600000US1723350,1723350,"Illinois - SCHOOL DISTRICT, SECONDARY - Lockport Township High School District 205",Lockport Township High School District 205,88.8,2.9
0400000US17,17,Illinois,9600000US1723880,1723880,"Illinois - SCHOOL DISTRICT, SECONDARY - Lyons Township High School District 204",Lyons Township High School District 204,89.1,2.9
0400000US17,17,Illinois,9600000US1724090,1724090,"Illinois - SCHOOL DISTRICT, SECONDARY - Maine Township High School District 207",Maine Township High School District 207,84.5,2.6
0400000US17,17,Illinois,9600000US1726880,1726880,"Illinois - SCHOOL DISTRICT, SECONDARY - J. Sterling Morton High School District 201",J. Sterling Morton High School District 201,77.3,3.3
0400000US17,17,Illinois,9600000US1728530,1728530,"Illinois - SCHOOL DISTRICT, SECONDARY - Niles Township Community High School District 219",Niles Township Community High School District 219,80.1,4.0
0400000US17,17,Illinois,9600000US1729010,1729010,"Illinois - SCHOOL DISTRICT, SECONDARY - Northfield Township High School District 225",Northfield Township High School District 225,90.6,2.4
0400000US17,17,Illinois,9600000US1730450,1730450,"Illinois - SCHOOL DISTRICT, SECONDARY - Township High School District 211",Township High School District 211,91.0,1.3
0400000US17,17,Illinois,9600000US1732910,1732910,"Illinois - SCHOOL DISTRICT, SECONDARY - Proviso Township High School District 209",Proviso Township High School District 209,78.8,3.2
0400000US17,17,Illinois,9600000US1733420,1733420,"Illinois - SCHOOL DISTRICT, SECONDARY - Rich Township High School District 227",Rich Township High School District 227,86.3,3.9
0400000US17,17,Illinois,9600000US1738970,1738970,"Illinois - SCHOOL DISTRICT, SECONDARY - Thornton Township High School District 205",Thornton Township High School District 205,78.8,3.0
0400000US17,17,Illinois,9600000US1740800,1740800,"Illinois - SCHOOL DISTRICT, SECONDARY - Warren Township High School District 121",Warren Township High School District 121,90.5,3.0
0400000US17,17,Illinois,9700000US1704680,1704680,"Illinois - SCHOOL DISTRICT, UNIFIED - Aurora East Unit School District 131",Aurora East Unit School District 131,81.0,4.3
0400000US17,17,Illinois,9700000US1704710,1704710,"Illinois - SCHOOL DISTRICT, UNIFIED - Aurora West Unit School District 129",Aurora West Unit School District 129,85.2,4.1
0400000US17,17,Illinois,9700000US1708550,1708550,"Illinois - SCHOOL DISTRICT, UNIFIED - Community Unit School District 300",Community Unit School District 300,93.1,1.9
0400000US17,17,Illinois,9700000US1709420,1709420,"Illinois - SCHOOL DISTRICT, UNIFIED - Champaign Community Unit School District 4",Champaign Community Unit School District 4,85.3,3.2
0400000US17,17,Illinois,9700000US1709930,1709930,"Illinois - SCHOOL DISTRICT, UNIFIED - Chicago Public School District 299",Chicago Public School District 299,79.9,0.6
0400000US17,17,Illinois,9700000US1711850,1711850,"Illinois - SCHOOL DISTRICT, UNIFIED - Decatur School District 61",Decatur School District 61,78.6,3.4
0400000US17,17,Illinois,9700000US1713710,1713710,"Illinois - SCHOOL DISTRICT, UNIFIED - School District U-46",School District U-46,88.8,2.1
0400000US17,17,Illinois,9700000US1727710,1727710,"Illinois - SCHOOL DISTRICT, UNIFIED - Naperville Community Unit District 203",Naperville Community Unit District 203,96.1,1.8
0400000US17,17,Illinois,9700000US1728620,1728620,"Illinois - SCHOOL DISTRICT, UNIFIED - McLean County Unit School District 5",McLean County Unit School District 5,84.0,3.2
0400000US17,17,Illinois,9700000US1730270,1730270,"Illinois - SCHOOL DISTRICT, UNIFIED - Oswego Community Unit School District 308",Oswego Community Unit School District 308,90.6,4.9
0400000US17,17,Illinois,9700000US1731230,1731230,"Illinois - SCHOOL DISTRICT, UNIFIED - Peoria School District 150",Peoria School District 150,73.0,3.3
0400000US17,17,Illinois,9700000US1731740,1731740,"Illinois - SCHOOL DISTRICT, UNIFIED - Plainfield School District 202",Plainfield School District 202,94.7,2.1
0400000US17,17,Illinois,9700000US1734510,1734510,"Illinois - SCHOOL DISTRICT, UNIFIED - Rockford School District 205",Rockford School District 205,82.3,1.9
0400000US17,17,Illinois,9700000US1737080,1737080,"Illinois - SCHOOL DISTRICT, UNIFIED - Springfield School District 186",Springfield School District 186,78.2,3.1
0400000US17,17,Illinois,9700000US1737170,1737170,"Illinois - SCHOOL DISTRICT, UNIFIED - St. Charles Community Unit School District 303",St. Charles Community Unit School District 303,93.7,2.8
0400000US17,17,Illinois,9700000US1740070,1740070,"Illinois - SCHOOL DISTRICT, UNIFIED - Valley View Community Unit School District 365U",Valley View Community Unit School District 365U,90.3,3.2
0400000US17,17,Illinois,9700000US1741250,1741250,"Illinois - SCHOOL DISTRICT, UNIFIED - Waukegan Community Unit School District 60",Waukegan Community Unit School District 60,82.8,3.5
0400000US17,17,Illinois,9700000US1741690,1741690,"Illinois - SCHOOL DISTRICT, UNIFIED - Indian Prairie Community Unit School District 204",Indian Prairie Community Unit School District 204,97.1,1.1
0400000US17,17,Illinois,9700000US1742180,1742180,"Illinois - SCHOOL DISTRICT, UNIFIED - Community Unit School District 200",Community Unit School District 200,91.8,2.2
0400000US18,18,Indiana,0400000US18,18,Indiana,Indiana,81.2,0.4
0400000US18,18,Indiana,9700000US1800150,1800150,"Indiana - SCHOOL DISTRICT, UNIFIED - Anderson Community School Corporation",Anderson Community School Corporation,74.6,3.3
0400000US18,18,Indiana,9700000US1800360,1800360,"Indiana - SCHOOL DISTRICT, UNIFIED - Bartholomew County School Corporation",Bartholomew County School Corporation,81.4,3.4
0400000US18,18,Indiana,9700000US1800630,1800630,"Indiana - SCHOOL DISTRICT, UNIFIED - Monroe County Community School Corporation",Monroe County Community School Corporation,86.8,2.5
0400000US18,18,Indiana,9700000US1801200,1801200,"Indiana - SCHOOL DISTRICT, UNIFIED - Carmel Clay Schools",Carmel Clay Schools,96.0,1.5
0400000US18,18,Indiana,9700000US1802850,1802850,"Indiana - SCHOOL DISTRICT, UNIFIED - East Allen County Schools",East Allen County Schools,79.0,4.4
0400000US18,18,Indiana,9700000US1803270,1803270,"Indiana - SCHOOL DISTRICT, UNIFIED - Elkhart Community Schools",Elkhart Community Schools,82.3,3.8
0400000US18,18,Indiana,9700000US1803450,1803450,"Indiana - SCHOOL DISTRICT, UNIFIED - Evansville-Vanderburgh School Corporation",Evansville-Vanderburgh School Corporation,81.9,2.2
0400000US18,18,Indiana,9700000US1803630,1803630,"Indiana - SCHOOL DISTRICT, UNIFIED - Fort Wayne Community Schools",Fort Wayne Community Schools,85.5,1.8
0400000US18,18,Indiana,9700000US1803870,1803870,"Indiana - SCHOOL DISTRICT, UNIFIED - Gary Community School Corporation",Gary Community School Corporation,68.1,4.9
0400000US18,18,Indiana,9700000US1803940,1803940,"Indiana - SCHOOL DISTRICT, UNIFIED - Greater Clark County Schools",Greater Clark County Schools,74.9,4.2
0400000US18,18,Indiana,9700000US1804320,1804320,"Indiana - SCHOOL DISTRICT, UNIFIED - Hammond School City",Hammond School City,71.2,4.1
0400000US18,18,Indiana,9700000US1804770,1804770,"Indiana - SCHOOL DISTRICT, UNIFIED - Indianapolis Public Schools",Indianapolis Public Schools,70.9,2.1
0400000US18,18,Indiana,9700000US1805450,1805450,"Indiana - SCHOOL DISTRICT, UNIFIED - Lake Central School Corporation",Lake Central School Corporation,91.5,2.9
0400000US18,18,Indiana,9700000US1805670,1805670,"Indiana - SCHOOL DISTRICT, UNIFIED - Lawrence Township Metropolitan School District",Lawrence Township Metropolitan School District,88.2,3.3
0400000US18,18,Indiana,9700000US1807320,1807320,"Indiana - SCHOOL DISTRICT, UNIFIED - Muncie Community Schools",Muncie Community Schools,75.3,3.6
0400000US18,18,Indiana,9700000US1807410,1807410,"Indiana - SCHOOL DISTRICT, UNIFIED - New Albany-Floyd County Consolidated Schools",New Albany-Floyd County Consolidated Schools,77.4,4.0
0400000US18,18,Indiana,9700000US1808760,1808760,"Indiana - SCHOOL DISTRICT, UNIFIED - Penn-Harris-Madison School Corporation",Penn-Harris-Madison School Corporation,91.0,2.9
0400000US18,18,Indiana,9700000US1808820,1808820,"Indiana - SCHOOL DISTRICT, UNIFIED - Perry Township Metropolitan School District",Perry Township Metropolitan School District,86.6,3.2
0400000US18,18,Indiana,9700000US1808910,1808910,"Indiana - SCHOOL DISTRICT, UNIFIED - Pike Township Metropolitan School District",Pike Township Metropolitan School District,88.5,3.1
0400000US18,18,Indiana,9700000US1810290,1810290,"Indiana - SCHOOL DISTRICT, UNIFIED - South Bend Community School Corporation",South Bend Community School Corporation,77.2,2.5
0400000US18,18,Indiana,9700000US1810650,1810650,"Indiana - SCHOOL DISTRICT, UNIFIED - Hamilton Southeastern Schools",Hamilton Southeastern Schools,96.7,2.0
0400000US18,18,Indiana,9700000US1811340,1811340,"Indiana - SCHOOL DISTRICT, UNIFIED - Tippecanoe School Corporation",Tippecanoe School Corporation,89.6,2.7
0400000US18,18,Indiana,9700000US1812090,1812090,"Indiana - SCHOOL DISTRICT, UNIFIED - Vigo County School Corporation",Vigo County School Corporation,81.4,3.0
0400000US18,18,Indiana,9700000US1812360,1812360,"Indiana - SCHOOL DISTRICT, UNIFIED - Warren Township Metropolitan School District",Warren Township Metropolitan School District,76.3,5.8
0400000US18,18,Indiana,9700000US1812720,1812720,"Indiana - SCHOOL DISTRICT, UNIFIED - Washington Township Metropolitan School District",Washington Township Metropolitan School District,86.7,3.5
0400000US18,18,Indiana,9700000US1812810,1812810,"Indiana - SCHOOL DISTRICT, UNIFIED - Wayne Township Metropolitan School District",Wayne Township Metropolitan School District,81.8,3.6
0400000US19,19,Iowa,0400000US19,19,Iowa,Iowa,81.8,0.5
0400000US19,19,Iowa,9700000US1903690,1903690,"Iowa - SCHOOL DISTRICT, UNIFIED - Ankeny Community School District",Ankeny Community School District,88.9,4.0
0400000US19,19,Iowa,9700000US1906540,1906540,"Iowa - SCHOOL DISTRICT, UNIFIED - Cedar Rapids Community School District",Cedar Rapids Community School District,85.5,2.5
0400000US19,19,Iowa,9700000US1908580,1908580,"Iowa - SCHOOL DISTRICT, UNIFIED - Davenport Community School District",Davenport Community School District,80.0,3.3
0400000US19,19,Iowa,9700000US1908970,1908970,"Iowa - SCHOOL DISTRICT, UNIFIED - Des Moines Independent Community School District",Des Moines Independent Community School District,81.2,2.2
0400000US19,19,Iowa,9700000US1909480,1909480,"Iowa - SCHOOL DISTRICT, UNIFIED - Dubuque Community School District",Dubuque Community School District,84.5,2.6
0400000US19,19,Iowa,9700000US1914700,1914700,"Iowa - SCHOOL DISTRICT, UNIFIED - Iowa City Community School District",Iowa City Community School District,90.2,2.3
0400000US19,19,Iowa,9700000US1926400,1926400,"Iowa - SCHOOL DISTRICT, UNIFIED - Sioux City Community School District",Sioux City Community School District,78.2,3.5
0400000US19,19,Iowa,9700000US1930480,1930480,"Iowa - SCHOOL DISTRICT, UNIFIED - Waterloo Community School District",Waterloo Community School District,81.6,3.4
0400000US19,19,Iowa,9700000US1930930,1930930,"Iowa - SCHOOL DISTRICT, UNIFIED - West Des Moines Community School District",West Des Moines Community School District,87.7,3.8
0400000US20,20,Kansas,0400000US20,20,Kansas,Kansas,83.0,0.5
0400000US20,20,Kansas,9700000US2007950,2007950,"Kansas - SCHOOL DISTRICT, UNIFIED - Kansas City Unified School District 500",Kansas City Unified School District 500,71.4,2.6
0400000US20,20,Kansas,9700000US2008400,2008400,"Kansas - SCHOOL DISTRICT, UNIFIED - Lawrence Unified School District 497",Lawrence Unified School District 497,88.8,2.8
0400000US20,20,Kansas,9700000US2009180,2009180,"Kansas - SCHOOL DISTRICT, UNIFIED - Manhattan Unified School District 383",Manhattan Unified School District 383,89.8,2.9
0400000US20,20,Kansas,9700000US2010140,2010140,"Kansas - SCHOOL DISTRICT, UNIFIED - Olathe Unified School District 233",Olathe Unified School District 233,93.7,1.4
0400000US20,20,Kansas,9700000US2011640,2011640,"Kansas - SCHOOL DISTRICT, UNIFIED - Shawnee Mission Public Schools Unified School District",Shawnee Mission Public Schools Unified School District,91.1,1.7
0400000US20,20,Kansas,9700000US2012000,2012000,"Kansas - SCHOOL DISTRICT, UNIFIED - Blue Valley Unified School District 229",Blue Valley Unified School District 229,95.0,1.4
0400000US20,20,Kansas,9700000US2012260,2012260,"Kansas - SCHOOL DISTRICT, UNIFIED - Topeka Public Schools Unified School District 501",Topeka Public Schools Unified School District 501,66.6,4.1
0400000US20,20,Kansas,9700000US2012990,2012990,"Kansas - SCHOOL DISTRICT, UNIFIED - Wichita Unified School District 259",Wichita Unified School District 259,81.7,1.6
0400000US21,21,Kentucky,0400000US21,21,Kentucky,Kentucky,78.9,0.5
0400000US21,21,Kentucky,9700000US2100510,2100510,"Kentucky - SCHOOL DISTRICT, UNIFIED - Boone County School District",Boone County School District,90.8,2.5
0400000US21,21,Kentucky,9700000US2100750,2100750,"Kentucky - SCHOOL DISTRICT, UNIFIED - Bullitt County School District",Bullitt County School District,79.2,3.5
0400000US21,21,Kentucky,9700000US2101470,2101470,"Kentucky - SCHOOL DISTRICT, UNIFIED - Daviess County School District",Daviess County School District,84.7,3.1
0400000US21,21,Kentucky,9700000US2101860,2101860,"Kentucky - SCHOOL DISTRICT, UNIFIED - Fayette County School District",Fayette County School District,89.0,1.2
0400000US21,21,Kentucky,9700000US2102490,2102490,"Kentucky - SCHOOL DISTRICT, UNIFIED - Hardin County School District",Hardin County School District,71.0,5.2
0400000US21,21,Kentucky,9700000US2102990,2102990,"Kentucky - SCHOOL DISTRICT, UNIFIED - Jefferson County School District",Jefferson County School District,85.6,1.0
0400000US21,21,Kentucky,9700000US2103090,2103090,"Kentucky - SCHOOL DISTRICT, UNIFIED - Kenton County School District",Kenton County School District,90.8,2.1
0400000US21,21,Kentucky,9700000US2103720,2103720,"Kentucky - SCHOOL DISTRICT, UNIFIED - Madison County School District",Madison County School District,79.2,3.5
0400000US21,21,Kentucky,9700000US2104530,2104530,"Kentucky - SCHOOL DISTRICT, UNIFIED - Oldham County School District",Oldham County School District,90.1,2.6
0400000US21,21,Kentucky,9700000US2105730,2105730,"Kentucky - SCHOOL DISTRICT, UNIFIED - Warren County School District",Warren County School District,86.9,3.3
0400000US22,22,Louisiana,0400000US22,22,Louisiana,Louisiana,75.6,0.6
0400000US22,22,Louisiana,9700000US2200090,2200090,"Louisiana - SCHOOL DISTRICT, UNIFIED - Ascension Parish School District",Ascension Parish School District,86.0,2.8
0400000US22,22,Louisiana,9700000US2200270,2200270,"Louisiana - SCHOOL DISTRICT, UNIFIED - Bossier Parish School District",Bossier Parish School District,58.7,4.6
0400000US22,22,Louisiana,9700000US2200300,2200300,"Louisiana - SCHOOL DISTRICT, UNIFIED - Caddo Parish School District",Caddo Parish School District,68.1,2.8
0400000US22,22,Louisiana,9700000US2200330,2200330,"Louisiana - SCHOOL DISTRICT, UNIFIED - Calcasieu Parish School District",Calcasieu Parish School District,76.9,2.8
0400000US22,22,Louisiana,9700000US2200540,2200540,"Louisiana - SCHOOL DISTRICT, UNIFIED - East Baton Rouge Parish School District",East Baton Rouge Parish School District,81.7,1.7
0400000US22,22,Louisiana,9700000US2200720,2200720,"Louisiana - SCHOOL DISTRICT, UNIFIED - Iberia Parish School District",Iberia Parish School District,77.1,3.9
0400000US22,22,Louisiana,9700000US2200840,2200840,"Louisiana - SCHOOL DISTRICT, UNIFIED - Jefferson Parish School District",Jefferson Parish School District,78.4,1.7
0400000US22,22,Louisiana,9700000US2200870,2200870,"Louisiana - SCHOOL DISTRICT, UNIFIED - Lafayette Parish School District",Lafayette Parish School District,81.6,2.3
